date,text
2022-03-01T13:35:58+00:00,Fourth-tier amateurs Versailles play Nice for place in Coupe de France final
2021-09-22T18:42:41+00:00,"Y: The Last Man review – a stale, male manbaby mess"
2021-12-29T00:42:49+00:00,Hong Kong police arrest six journalists from independent media outlet Stand News
2022-05-24T18:25:41+00:00,"Ukraine invasion may be start of third world war’, says George Soros"
2022-02-16T20:54:38+00:00,Cheating the audience: what went wrong with Inventing Anna?
2021-12-16T13:50:31+00:00,Ohio police ask for help finding thieves who stole entire bridge
2022-02-19T06:36:07+00:00,From an avant-garde epic to empowering R&amp;B: a complete guide to this week’s entertainment
2022-05-22T00:44:06+00:00,Matt Fitzpatrick in frame going into final round of US PGA Championship
2021-09-17T06:12:18+00:00,The Obscure Life of the Grand Duke of Corsica review – Tim Spall as oddball architect
2022-02-02T13:46:57+00:00,Pam &amp; Tommy review – the infamous sex tape’s astonishing story
2022-04-22T13:07:22+00:00,Labour toasts its success in Boris Johnson’s Partygate humiliation
2021-11-16T10:20:52+00:00,New signings fail to fire as 49ers’ Ward consigns Rams to humbling’ defeat
2022-04-20T06:26:34+00:00,TV tonight: Diane Morgan crashes The League of Gentlemen cast reunion
2021-10-05T11:56:31+00:00,Brixton’s Barrier Block: When it went up everyone hated it’
2022-05-21T16:18:42+00:00,The week in audio: Unreal; It’s… Wagatha Christie; Piers Morgan Uncensored; One Dish
2022-06-02T12:13:19+00:00,Tory MP sparks Brexiter backlash with call to rejoin EU single market
2022-01-28T20:23:56+00:00,Kevin Phillips: I’ve waited a long time to be a manager – I want to do it right’
2021-10-17T13:35:47+00:00,10 of Britain’s most peaceful retreats
2022-01-31T10:32:00+00:00,Tell us: how have you been affected by Storm Malik?
2021-12-20T08:54:41+00:00,One pay packet away from the streets: the workers who became homeless in the pandemic
2021-11-25T05:57:00+00:00,Pakistan orders Monday closure of schools and offices in Lahore to cut smog
2022-04-08T21:02:47+00:00,Boris Johnson says lot of nonsense’ talked about No 10 lockdown parties
2022-01-12T21:24:28+00:00,Quebec health tax for unvaccinated residents prompts fierce Covid debate
2022-02-21T22:52:40+00:00,Storm Franklin: will your insurance cover damage and how do you claim?
2022-03-16T22:46:43+00:00,More than 900 people intercepted crossing Channel in busiest day this year
2022-05-05T23:42:56+00:00,Hugo Keenan relishes aerial battle as Leinster and Leicester look to take flight
2022-05-08T21:34:11+00:00,Teenager Carlos Alcaraz hailed as new superstar’ after Madrid Open title
2022-05-25T04:44:26+00:00,"New Zealand’s central bank lifts rates to 2 percent , the highest level since 2016"
2021-09-06T18:13:49+00:00,La Caja review – mystery box of bones ignites brooding surrogate-father tale
2021-11-02T08:06:26+00:00,"Backlash over police vaccine mandates has not fueled crime surge, experts say"
2021-10-03T13:26:23+00:00,Jota ends Celtic’s long wait for away victory with winner against Aberdeen
2021-09-08T15:01:20+00:00,How to make the perfect creamed corn – recipe | Felicity Cloakes how to make the perfect…
2022-01-14T09:27:25+00:00,The sickness ailing the Conservatives runs deeper than Boris Johnson | Gaby Hinsliff
2021-09-25T17:39:52+00:00,Vipers edge out Diamonds to claim Rachael Heyhoe Flint Trophy
2021-09-30T04:54:28+00:00,"Former Nazi concentration camp secretary, 96, faces trial"
2021-12-10T18:26:02+00:00,"Steven Gerrard is destined to manage Liverpool, insists Jürgen Klopp – video"
2022-05-26T22:58:54+00:00,Bristol surgeon harmed’ 203 women with unnecessary operations
2022-06-03T14:58:43+00:00,"Fexting’ like Bidens can make relationships worse, say experts"
2022-01-15T17:22:00+00:00,Tell us: did you get in trouble for breaking lockdown rules?
2022-01-19T23:53:22+00:00,New-look Diamonds show fight in Quad Series and potential for sparkling future | Erin Delahunty
2022-03-23T09:22:56+00:00,TV tonight: Tom Allen at the helm of a new nautical comedy gameshow
2021-10-23T20:08:27+00:00,Disabled people struggling to hire carers after Brexit
2022-05-09T10:04:27+00:00,It was happy and sad’: sisters reunited after 20 years by war in Ukraine
2022-03-21T16:00:27+00:00,"Replacements for P&amp;O Ferries crew paid £1.80 an hour, unions say"
2022-02-07T12:48:44+00:00,The Royal Horse Artillery and Budapest fashion: Monday’s best photos
2021-11-27T10:41:44+00:00,The Sicilian town where the Covid vaccination rate hit 104 percent
2022-04-26T18:09:47+00:00,"Media freedom is in danger’, survey in four Eastern European countries finds"
2022-02-18T21:34:00+00:00,Jackson and Meyers Taylor have made history in Beijing for Black Americans
2022-03-05T18:44:43+00:00,Artworks as floral installations – in pictures
2021-11-20T10:33:49+00:00,Single-use plastic plates and cutlery could be banned in England
2022-05-16T06:17:40+00:00,I Used to Live Here Once by Miranda Seymour review – the troubled life of Jean Rhys
2022-01-25T18:26:54+00:00,Our blighted birthdays and party politicss | Letters
2021-09-01T09:13:31+00:00,How often have players with rhyming names created goals for each other?
2022-04-06T15:34:47+00:00,Outrage over huge pay rises for Manchester Airports Group bosses
2022-02-28T22:38:27+00:00,Footage shared on social media appears to show discrimination as people flee Ukraine – video
2022-06-14T21:58:18+00:00,How criminally underrated TV drama P-Valley pulls off the pandemic storyline
2022-03-30T22:46:24+00:00,"Will Smith was asked to leave Oscars after slap but refused, Academy says"
2021-09-23T10:27:32+00:00,Allegri’s anger fades as Chiesa leads Juventus through Spezia six-pointer
2021-09-08T19:19:54+00:00,De Grasse backs Thompson-Herah to break 100m world record in Zurich final
2021-09-28T13:29:37+00:00,The Breakdown | My nature was to overstep’: Willie Andersons memoir holds back little
2022-03-08T15:31:07+00:00,No 10 expected to outline plans to cut use of Russian fossil fuels
2021-11-21T08:54:20+00:00,Still wanted: GP for a Cumbrian practice that has waited nine months
2021-11-18T11:18:13+00:00,The greats are all here’: readers’ favourite UK permanent exhibitions
2021-10-25T08:53:47+00:00,"OK, now it’s time to worry about the Kansas City Chiefs"
2022-06-07T04:47:16+00:00,Melbourne protester admits assaulting two police officers and hitting horse in head
2021-12-14T21:47:32+00:00,"Lewis Hamilton deserved to be world champion, says teammate Bottas"
2021-12-25T14:33:27+00:00,Brexit one year on: so how’s it going?
2022-03-10T06:02:29+00:00,Sunak under growing pressure to react to Ukraine crisis in spring statement
2021-10-17T13:07:02+00:00,Macron: crackdown on 1961 Algerian antiwar protest unforgiveable’
2022-04-28T07:45:49+00:00,Portable Magic by Emma Smith review – a love letter to reading
2021-12-04T15:10:45+00:00,Public sexual harassment could become criminal offence in England and Wales
2021-09-06T06:57:17+00:00,We walked the world’s longest suspension bridge in Portugal’s natural playground
2021-12-19T17:42:32+00:00,The Greatest Snowman: the most ludicrous moment of Sue Perkins’ career
2021-12-26T14:40:44+00:00,Highland landowner faces legal challenge over right to roam
2022-04-01T09:15:05+00:00,"World Cup 2022 draw, Premier League team news and more – live!"
2022-01-04T08:08:38+00:00,I feel abandoned’: Australians waiting hours to be tested and days for their results blame governments
2021-11-14T19:20:44+00:00,Substances that shouldn’t have been in the country’ seized in Ballintogher raid
2021-09-21T11:33:49+00:00,OECD warns over ending stimulus policies despite inflation pressures
2022-02-25T02:12:44+00:00,Ukrainian government calls on hackers to help defend against Russia
2022-05-07T00:17:06+00:00,How media took nine months to leap on Starmer beer footage
2022-04-17T16:36:10+00:00,Princess Essex review – Anne Odeke gives spark to Black British history lesson
2022-06-13T19:56:25+00:00,Group of men storm Drag Queen Story Hour in California in possible hate crime
2021-12-23T12:13:14+00:00,The myth of an overcrowded Britain suits our island psyche – and this government | Andy Beckett
2022-02-04T17:41:46+00:00,New Zealand parrot steals camera and films airborne escape – video
2022-06-07T18:25:31+00:00,"Infected blood scandal payments could run into billions, report suggests"
2021-12-27T09:09:57+00:00,"Ant and Dec trolling Boris, Andrew Scott snogging and Rose Ayling-Ellis: the TV moments of 2021"
2022-04-28T21:13:40+00:00,"Guardian front page, Friday 29 April 2022: Biden defies Putins threats by doubling aid for Ukraine"
2021-12-28T13:37:57+00:00,"My winter of love: We both hated the cold – so we spent the day in bed, drinking piña coladas"
2021-10-17T07:55:56+00:00,"Roses, sharks and diving belts: Paul Gascoigne’s battle to save his career"
2022-04-11T08:33:09+00:00,Return of the firing squad: a quicker but less sanitized method of execution is gaining ground in the US
2021-10-10T13:03:22+00:00,The legal mind behind America’s most extreme abortion law
2021-09-22T22:28:43+00:00,Marco Asensio gets hat-trick as Real Madrid thrash Mallorca 6-1 to go top
2021-10-21T11:52:24+00:00,The Miami Dolphins look doomed to languish in NFL’s lower middle-class
2021-12-20T10:18:33+00:00,Australia thrash England by 275 runs in second Ashes Test to take 2-0 series lead
2022-01-01T01:57:39+00:00,Being in love is the most difficult challenge of your life’: Paul Thomas Anderson and Alana Haim on making Licorice Pizza
2022-03-04T00:12:20+00:00,UK data watchdog urges vigilance amid heightened cyber threat
2022-06-14T18:14:40+00:00,The Guardian view on Ukraine’s suffering: no end in sight | Editorial
2022-03-20T09:27:41+00:00,Farrell’s finely tuned Ireland machine put down marker for World Cup | Luke McLaughlin
2021-10-02T18:00:13+00:00,Northampton hold off London Irish thanks to Dan Biggar’s late penalty
2021-09-23T12:18:34+00:00,Tom Brady in his 40s is on course to outscore Tom Brady in his 20s. How?
2022-03-08T10:28:54+00:00,"Einstein was smiling at me!’ Photographer Marilyn Stafford, 96, on celebrities, slums – and breakfast with Edith Piaf"
2022-01-13T07:59:02+00:00,I believe in local democracy – I just don’t understand it | Adrian Chiles
